Word	AffDict	AffMeaning	AffNorms	ALPIN	ANGST	BAWL-R	EmotionDict	LANG	Morph	PolarityClues	Polart	SentiMerge	SentiWS	SePL	WordNorms
loben	0.822222222222222	0.818693134822167	0.3696	0.455767614041519	NA	0.627118644067796	0.176239912925334	NA	0.176239912925334	0.176239912925334	1	0.643599278647752	0.4445	NA	NA
lobenswert	NA	NA	0.3058	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.403693332996774	0.0821000000000001	0.833	NA
löblich	NA	NA	0.1636	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.335212063276882	0.004	NA	NA
Loch	NA	NA	-0.4084	0.22711149728659	NA	-0.288135593220339	NA	NA	NA	NA	0	0.0250395748682268	NA	NA	-0.167604049493813
locken	NA	NA	0.106	0.400439319951908	NA	0.0169491525423728	NA	NA	NA	0	NA	0.00547689013449659	NA	NA	NA
locker	NA	0.601323407775021	0.2116	NA	NA	NA	NA	NA	0.228186663349776	0.176239912925334	-0.7	0.148883671737646	0.2381	0.16	NA
Löffel	NA	NA	0.0396000000000001	NA	NA	0.216949152542373	NA	0.0754597295139874	NA	NA	NA	0.0324820632462264	NA	NA	0.237345331833521
logisch	NA	NA	0.1532	NA	NA	0.423728813559322	NA	NA	0	0.176239912925334	0	0.20483149542568	0.0935999999999999	0.4	NA
logisch	NA	NA	0.1532	NA	NA	0.423728813559322	NA	NA	0	0.176239912925334	0.7	0.20483149542568	0.0935999999999999	0.4	NA
Lohn	NA	NA	0.0848000000000002	NA	NA	0.525423728813559	NA	0.553189545097666	NA	0.176239912925334	NA	0.0943179361652573	0.004	NA	0.595050618672666
lohnen	NA	NA	0.0724	NA	NA	NA	NA	NA	NA	0.176239912925334	NA	0.629115610101503	0.004	0.802	NA
lohnend	NA	NA	0.2424	NA	NA	NA	NA	NA	NA	0.176239912925334	0.7	0.681871273960578	0.1875	0.852	NA
löschen	NA	NA	-0.2096	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	-0.258096236543311	-0.3654	-0.537	NA
lösen	NA	NA	0.1888	0.307656291622177	NA	0.375872382711864	NA	NA	NA	0.176239912925334	NA	-0.245159302348578	0.004	NA	NA
lossagen	NA	NA	-0.279	NA	NA	-0.0847457627118644	NA	NA	0.176239912925334	NA	0.7	0.209498738503078	NA	NA	NA
Lösung	NA	NA	0.2018	0.332872791868154	NA	0.535393818644068	NA	NA	NA	0.176239912925334	0	0.546065388720199	0.004	0.4	0.50281214848144
Löwe	NA	NA	0.0418000000000001	NA	0.124137931034483	0.138983050847457	NA	NA	NA	NA	NA	0.061364088848928	NA	NA	0.138357705286839
loyal	0.725925925925926	0.577502067824649	0.0946	NA	0.724137931034483	0.728813559322034	NA	NA	0.176239912925334	0.176239912925334	1	0.484623826698891	0.004	NA	NA
Loyalität	NA	NA	0.1752	NA	NA	NA	NA	NA	NA	0.176239912925334	NA	0.561185535558177	0.004	NA	0.655793025871766
Lücke	NA	NA	-0.2826	NA	NA	NA	NA	-0.0797312514444662	NA	NA	0	0.0647593506500412	NA	NA	-0.302587176602925
lückenhaft	NA	NA	-0.438	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.484021466582023	-0.4805	NA	NA
lückenlos	NA	NA	0.00500000000000012	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.421578702107843	0.004	NA	NA
Luft	NA	NA	0.171	0.372775172907103	0.758620689655172	0.76271186440678	NA	NA	NA	NA	NA	0.0670163595347011	NA	NA	0.644544431946007
Lüge	NA	-0.835566583953681	-0.3458	NA	-0.731034482758621	-0.700897308135593	NA	-0.56481780467376	-0.228186663349776	-0.228186663349776	-1	-0.583762917448727	-0.5	NA	-0.59955005624297
lügen	NA	-0.710835401157982	-0.1892	NA	NA	NA	NA	NA	-0.228186663349776	NA	-1	-0.596849568426934	NA	NA	NA
Lügner	NA	NA	-0.438	NA	NA	NA	NA	-0.59042890604127	NA	-0.228186663349776	NA	-0.300655005959359	-0.4767	NA	NA
lügnerisch	NA	NA	-0.5076	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.598624120560612	NA	NA	NA
lukrativ	NA	NA	0.0708	NA	NA	0.593220338983051	NA	NA	0.176239912925334	0.176239912925334	0.7	0.429424997540201	0.004	NA	NA
lumpig	NA	NA	-0.2672	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.321798277147427	NA	NA	NA
Lunge	NA	NA	-0.1492	NA	NA	0.11864406779661	NA	0.12027915690713	NA	NA	NA	0.0523722544006828	NA	NA	0.120359955005624
Lust	NA	NA	0.1432	NA	NA	0.728813559322034	0.176239912925334	0.592845364677497	0.176239912925334	0.176239912925334	1	0.373336155167418	NA	0.343	0.646794150731159
lustbetont	NA	NA	0.1824	NA	NA	NA	0.176239912925334	NA	0.176239912925334	NA	1	0.498202818816927	NA	NA	NA
lüstern	NA	-0.087179487179487	-0.2862	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.408631811182884	NA	NA	NA
lustig	NA	NA	0.334	NA	NA	NA	0.176239912925334	NA	0.176239912925334	0.176239912925334	0.7	0.239543194788085	NA	0.4	NA
lustlos	NA	NA	-0.5446	NA	NA	-0.491525423728814	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.575330884405972	NA	-0.812	NA
Lustlosigkeit	NA	NA	-0.657	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.408617589230128	NA	NA	NA
lustvoll	NA	NA	0.3102	NA	NA	NA	0.176239912925334	NA	0.176239912925334	0.176239912925334	1	0.667106097233644	NA	0.969	NA
Luxus	NA	NA	0.2826	NA	0.586206896551724	0.593220338983051	NA	0.512169575814597	NA	0.176239912925334	NA	0.597000861627325	0.004	NA	NA
machen	NA	NA	0.2228	0.154407780034316	NA	0.266201395932203	NA	NA	NA	0	NA	0.0637863887406291	NA	NA	NA
Machenschaft	NA	NA	-0.6056	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.403730035479541	NA	NA	-0.547806524184477
Macht	NA	-0.087179487179487	-0.0287999999999999	0.310103938421006	NA	0.0508474576271187	NA	NA	NA	0.176239912925334	NA	0.385525319569221	0.004	NA	-0.239595050618673
mächtig	NA	-0.0759305210918113	-0.1526	0.257223291130224	0.244827586206896	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.503496005919608	0.2277	0.789	NA
machtlos	NA	-0.688006617038875	-0.5962	NA	NA	-0.661016949152542	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.484636361346004	-0.3351	NA	NA
Machwerk	NA	NA	-0.3398	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.520317373169033	NA	NA	0.0753655793025874
Macke	NA	NA	-0.1996	NA	NA	NA	NA	-0.193456834844866	-0.228186663349776	-0.228186663349776	-0.5	-0.255188073684073	NA	NA	NA
Mädchen	NA	0.554011579818032	0.1704	0.400439319951908	0.455172413793103	0.465603190508475	NA	NA	NA	NA	0	0.0355406443677833	NA	NA	0.637795275590551
Made	NA	NA	-0.1132	NA	-0.468965517241379	NA	NA	-0.526401152622495	NA	NA	NA	0.0171893789551512	NA	NA	-0.631046119235096
Magazin	NA	NA	0.156	0.22711149728659	NA	0.186440677966102	NA	NA	NA	NA	NA	0.0348707977288005	NA	NA	0.0978627671541059
Magen	NA	NA	-0.2074	NA	0.172413793103448	0.186440677966102	NA	-0.052595777323562	NA	NA	NA	0.0003295246945203	NA	NA	-0.257592800899887
mager	NA	NA	-0.3178	NA	NA	-0.389830508474576	NA	NA	NA	-0.228186663349776	NA	0.0415502888454822	-0.00480000000000003	-0.508	NA
Magie	NA	NA	0.1266	NA	NA	0.271186440677966	NA	0.479647574854078	NA	0.176239912925334	NA	0.345140167674205	0.004	0.715	NA
magisch	NA	NA	0.2516	NA	0.413793103448276	0.423728813559322	NA	NA	0.176239912925334	0.176239912925334	0.5	0.135086667737624	0.004	0.811	NA
Mahlzeit	NA	NA	0.3744	NA	NA	0.491525423728814	NA	NA	0	NA	0	0.0679030491243109	NA	NA	NA
mahnen	NA	NA	-0.1532	0.257223291130224	NA	-0.423728813559322	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.348597219353281	NA	NA	NA
Mahnung	NA	NA	-0.2832	NA	NA	-0.457627118644068	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.586601753368698	NA	NA	NA
majestätisch	NA	NA	0.2266	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.581124902024186	0.073	NA	NA
Majestätsbeleidigung	NA	NA	-0.547	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.21631356260159	NA	NA	NA
makaber	NA	NA	-0.3732	NA	NA	-0.355932203389831	NA	NA	0.228186663349776	-0.228186663349776	-1	-0.435717959863972	NA	NA	NA
Makel	NA	NA	-0.4232	NA	NA	-0.491525423728814	NA	NA	NA	-0.228186663349776	NA	-0.342599463507307	-0.1813	NA	-0.439820022497188
makellos	NA	NA	0.228	NA	NA	0.525423728813559	NA	NA	0.176239912925334	0.176239912925334	1	0.498756710589915	0.2	1	NA
mäkeln	NA	NA	-0.3148	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	NA	-1	-0.429720842143896	NA	NA	NA
Malaria	NA	NA	-0.4282	NA	-0.724137931034483	-0.694915254237288	NA	NA	-0.228186663349776	NA	-1	-0.344341954692333	NA	NA	NA
Maler	NA	NA	0.2136	NA	NA	0.491525423728814	NA	0.369072771588314	NA	NA	NA	0.0419445487557133	NA	NA	0.255343082114736
malerisch	NA	NA	0.3626	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.465569377295764	0.0752999999999999	NA	NA
Mama	NA	0.81505376344086	0.3826	NA	NA	0.796610169491525	NA	0.564204777351427	NA	0	NA	0.0339678762177149	NA	NA	NA
Manager	-0.266666666666667	-0.0448304383788256	-0.048	0.400439319951908	NA	0.254237288135593	NA	NA	NA	NA	NA	-0.0710976505980117	NA	NA	NA
Mangel	NA	NA	-0.4172	0.372775172907103	NA	-0.627118644067797	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.603826715528485	-0.3669	-0.4	-0.58830146231721
mangelhaft	NA	NA	-0.6702	NA	NA	NA	NA	NA	0.228186663349776	-0.228186663349776	-1	-0.57135383135931	-0.3395	-0.661	NA
mangelnd	NA	NA	-0.6488	0.312551585219835	NA	NA	NA	NA	NA	-0.228186663349776	NA	-0.325554083554706	NA	-0.458	NA
Manie	NA	NA	-0.5422	NA	NA	-0.406779661016949	NA	-0.321512341682416	-0.228186663349776	-0.228186663349776	-1	-0.555683577253576	NA	NA	-0.457817772778403
Manipulation	NA	NA	-0.424	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.567340091383698	-0.3455	NA	-0.520809898762655
manipulieren	-0.530864197530864	-0.682382133995037	-0.2504	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	0.0134887527889229	-0.00480000000000003	NA	NA
manisch	NA	NA	-0.5632	NA	-0.482758620689655	NA	NA	NA	NA	-0.228186663349776	-1	-0.414460747335862	NA	NA	NA
manisch	NA	NA	-0.5632	NA	-0.482758620689655	NA	NA	NA	NA	-0.228186663349776	-1	-0.414460747335862	NA	NA	NA
Mann	0.28641975308642	0.394210090984285	0.1352	0.498857674136986	0.413793103448276	0.423728813559322	NA	NA	NA	NA	0	0.0339935420274196	NA	NA	0.379077615298088
mannigfaltig	NA	NA	0.1466	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.40251582656111	NA	NA	NA
männlich	0.261728395061729	0.333002481389578	0.0391999999999999	NA	NA	NA	NA	NA	NA	0.176239912925334	NA	0.170881270403036	NA	0	NA
Mannschaft	NA	0.381637717121588	0.1294	NA	NA	0.146560318983051	NA	NA	NA	NA	NA	0.0398766602690512	NA	NA	0.273340832395951
Mantel	NA	NA	0.00160000000000005	NA	NA	0.372881355932203	NA	0.12027915690713	NA	NA	NA	0.0435722804620811	NA	NA	0.250843644544432
Märchen	NA	NA	0.3882	NA	NA	NA	NA	0.542862329471043	NA	-0.228186663349776	0	-0.0110586736742814	NA	0.185	0.592800899887514
märchenhaft	NA	NA	0.6094	NA	NA	NA	0.176239912925334	NA	0.176239912925334	0.176239912925334	1	0.667106097233644	NA	0.855	NA
markant	NA	NA	0.2204	NA	NA	0.288135593220339	NA	NA	NA	0.176239912925334	NA	0.561185535558177	0.1935	NA	NA
Markt	NA	NA	0.0246000000000002	0.257223291130224	0.275862068965517	0.288135593220339	NA	0.186949156431788	NA	NA	0	0.0387524240775539	NA	NA	0.244094488188977
Marter	NA	NA	-0.5044	NA	NA	-0.694915254237288	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.415361126930912	NA	NA	NA
martern	NA	NA	-0.5956	NA	NA	-0.728813559322034	NA	NA	-0.228186663349776	NA	-1	-0.238322902080089	NA	NA	NA
martialisch	NA	NA	-0.5716	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.417017850618299	NA	NA	NA
März	NA	NA	0.0532000000000001	0.214873263292446	NA	NA	NA	NA	NA	0	0	-0.238039462167432	NA	NA	NA
Maschine	NA	NA	-0.0384	NA	0.0448275862068965	NA	NA	NA	NA	NA	0	0.0311409050624196	NA	NA	0.0123734533183353
Massage	NA	NA	0.3934	NA	NA	0.76271186440678	NA	NA	0.176239912925334	NA	0.5	0.216250195292565	NA	NA	NA
Massaker	NA	NA	-0.7336	NA	-0.96551724137931	-0.932203389830508	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.482276064677911	-0.00480000000000003	NA	NA
Masse	NA	NA	-0.0901999999999998	0.428103466996713	NA	-0.254237288135593	NA	NA	NA	0	0	0.025097174556179	NA	NA	-0.156355455568054
Massenhysterie	NA	NA	-0.3554	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.598624120560612	NA	NA	NA
mäßig	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.302372390713496	NA	-0.4	NA
massiv	NA	NA	-0.2832	0.237148761901135	NA	-0.0169491525423729	NA	NA	-0.228186663349776	0.176239912925334	-1	-0.236392680487986	0.004	-0.225	NA
maßlos	NA	NA	NA	NA	NA	NA	NA	NA	0.228186663349776	-0.228186663349776	-1	-0.50381305999614	-0.1965	-0.642	NA
Maßlosigkeit	NA	NA	NA	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.0347868533039064	-0.00480000000000003	NA	NA
Material	NA	NA	0.1964	NA	0.0241379310344827	NA	NA	NA	NA	NA	0	0.0186774176620503	NA	NA	0.156355455568054
matt	NA	NA	-0.0169999999999999	NA	NA	-0.355932203389831	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.196657635415017	-0.00480000000000003	-0.082	NA
Mattigkeit	NA	NA	-0.385	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.364643984368209	NA	NA	NA
mau	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-1	-0.498542664926392	-0.1914	NA	NA
mau	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-1	-0.498542664926392	-0.1914	NA	NA
Maul	NA	NA	-0.2786	NA	NA	-0.355932203389831	NA	-0.4111511964687	NA	NA	NA	0.00513162304780623	NA	NA	-0.426321709786277
maulen	NA	NA	-0.3358	NA	NA	-0.457627118644068	NA	NA	-0.228186663349776	NA	-0.7	-0.223971746711649	NA	NA	NA
maulfaul	NA	NA	-0.2428	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	NA	-1	-0.429720842143896	NA	NA	NA
Maulkorb	NA	NA	-0.3498	NA	NA	-0.491525423728814	NA	NA	-0.228186663349776	NA	-0.7	-0.211138411592906	NA	NA	NA
maximal	NA	NA	0.1096	0.299943335096846	NA	0.423728813559322	NA	NA	0	0.176239912925334	0	-0.284358814862558	0.004	0.26	NA
Maximum	NA	NA	0.2682	NA	NA	0.35593220338983	NA	NA	NA	0.176239912925334	NA	NA	0.004	NA	0.34533183352081
meckern	NA	NA	-0.2024	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.15079605645438	-0.031	NA	NA
Medium	NA	NA	-0.0114000000000001	0.182313822649984	NA	NA	NA	NA	NA	NA	0	0.0437598200264373	NA	NA	0.118110236220472
Medizin	NA	NA	0.0724	NA	0.482758620689655	0.491525423728814	NA	NA	NA	NA	NA	0.0119087095640786	NA	NA	0.149606299212599
Meer	NA	NA	0.3124	NA	NA	0.627118644067796	NA	0.612673274467412	NA	NA	NA	0.0328597612893382	NA	NA	0.910011248593926
Mehl	NA	NA	-0.00219999999999998	NA	NA	NA	NA	0.0242375267789676	NA	NA	0	0.0342523625399564	NA	NA	0.133858267716536
Mehrheit	0.116049382716049	0.272125723738627	0.1056	0.275096850979714	NA	0.186440677966102	NA	NA	NA	NA	NA	0.0299430441787845	NA	NA	0.154105736782902
meiden	NA	NA	-0.3726	NA	NA	-0.355932203389831	NA	NA	NA	-0.228186663349776	NA	-0.316917194063155	-0.332	-0.736	NA
Meineid	NA	NA	-0.642	NA	NA	-0.593220338983051	NA	NA	0.228186663349776	NA	-1	-0.359691773397621	NA	NA	NA
Meinung	NA	0.586104218362283	0.0913999999999999	0.335320438666982	0.517241379310345	0.525423728813559	NA	NA	NA	0	NA	-0.233052236119537	NA	NA	0.383577052868392
Meinungsverschiedenheit	NA	NA	-0.2778	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.360432145413286	NA	NA	NA
Meister	NA	0.344913151364764	0.136	NA	NA	0.389830508474576	NA	NA	NA	0.176239912925334	0	0.281284358074387	NA	0.848	0.403824521934758
meisterhaft	NA	NA	0.241	NA	0.458620689655173	NA	0.176239912925334	NA	0.176239912925334	0.176239912925334	1	0.435739256334027	0.004	0.911	NA
meisterlich	NA	NA	0.1706	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.452275874660671	0.004	0.95	NA
Meisterwerk	NA	NA	0.2364	NA	NA	NA	NA	NA	NA	0.176239912925334	NA	0.340410329803686	0.004	0.946	NA
Melancholie	NA	NA	0.0192000000000001	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.532709711545993	-0.1859	NA	-0.232845894263217
melancholisch	-0.0790123456790123	NA	0.093	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	0.0952631018298198	-0.00480000000000003	0.4	NA
Melodie	NA	NA	0.4768	NA	0.586206896551724	0.593220338983051	NA	NA	NA	NA	NA	0.519931784678559	NA	NA	0.802024746906637
melodramatisch	NA	NA	-0.0246	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.482276064677911	-0.00480000000000003	NA	NA
Memme	NA	NA	-0.459	NA	-0.468965517241379	NA	-0.228186663349776	-0.475178949887475	NA	NA	NA	0.0200701321003571	NA	NA	NA
Memme	NA	NA	-0.459	NA	-0.468965517241379	NA	-0.228186663349776	-0.475178949887475	NA	NA	NA	0.0200701321003571	NA	NA	NA
Menge	NA	NA	0.2006	0.257223291130224	NA	-0.0508474576271187	NA	NA	NA	0	NA	0.039923925124709	NA	NA	NA
Mensch	NA	NA	0.313	0.423948205656745	NA	0.559322033898305	NA	NA	NA	NA	NA	0.0253672948557577	NA	NA	0.44206974128234
menschenfreundlich	NA	NA	0.366	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.433021857876308	NA	NA	NA
Menschenrecht	NA	NA	-0.0282	0.400439319951908	NA	NA	NA	NA	0.176239912925334	NA	0	0.498202818816927	NA	NA	NA
Menschenrecht	NA	NA	-0.0282	0.400439319951908	NA	NA	NA	NA	0.176239912925334	NA	1	0.498202818816927	NA	NA	NA
menschenunwürdig	NA	-0.838213399503722	-0.7426	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.423796160451258	-0.3144	NA	NA
menschenverachtend	NA	NA	-0.777	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.433415685683943	NA	NA	NA
menschenwürdig	NA	NA	0.1902	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.398062375574271	0.004	NA	NA
menschlich	NA	NA	0.0692000000000002	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.528981701169245	0.3324	0.791	NA
Menschlichkeit	NA	NA	0.191	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.328973870110939	0.004	NA	0.847019122609674
Mentor	NA	0.339288668320926	0.2116	NA	NA	0.35593220338983	NA	NA	NA	0.176239912925334	NA	0.61289769108342	NA	NA	NA
Merkmal	NA	NA	-0.00459999999999994	NA	NA	0.0169491525423728	NA	NA	NA	0	NA	-0.232320587376448	NA	NA	0.15185601799775
merkwürdig	NA	NA	-0.0753999999999999	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.150848638311521	-0.0431	-0.334	NA
Messer	NA	NA	-0.295	NA	-0.206896551724138	-0.186440677966102	NA	NA	NA	NA	NA	0.0134800582038936	NA	NA	-0.15185601799775
Metall	NA	NA	-0.0118	NA	-0.0172413793103448	0	NA	0.0626541788302324	NA	NA	NA	0.0110689180391716	NA	NA	0.0303712035995503
Methode	NA	NA	0.0486000000000002	NA	0.0862068965517242	NA	NA	NA	NA	0	NA	0.00346786948279365	NA	NA	0.113610798650169
methodisch	NA	NA	-0.0146000000000001	NA	NA	NA	NA	NA	0.176239912925334	0	0.7	0.117901871159893	NA	NA	NA
Metzger	NA	0.0517783291976841	-0.1344	NA	NA	-0.152542372881356	NA	NA	NA	NA	NA	-0.053353003748141	NA	NA	-0.154105736782902
Meuterei	NA	NA	-0.4548	NA	NA	-0.525423728813559	NA	NA	0.228186663349776	NA	-0.7	-0.239420553637915	NA	NA	NA
meutern	NA	-0.447808105872622	-0.407	NA	NA	-0.593220338983051	NA	NA	-0.228186663349776	NA	-1	-0.325930569704323	NA	NA	NA
mickrig	NA	NA	-0.3552	NA	NA	-0.355932203389831	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.338022487951891	NA	NA	NA
mickrig	NA	NA	-0.3552	NA	NA	-0.355932203389831	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.338022487951891	NA	NA	NA
Mief	NA	NA	-0.523	NA	NA	NA	-0.228186663349776	-0.507192826596862	-0.228186663349776	NA	-0.5	-0.165728346250553	NA	NA	NA
mies	NA	NA	-0.645	NA	NA	-0.661016949152542	-0.228186663349776	NA	0.228186663349776	-0.228186663349776	-1	-0.405936611696902	-0.00480000000000003	-0.707	NA
mies	NA	NA	-0.645	NA	NA	-0.661016949152542	-0.228186663349776	NA	0.228186663349776	-0.228186663349776	-1	-0.405936611696902	-0.00480000000000003	-0.707	NA
mies	NA	NA	-0.645	NA	NA	-0.661016949152542	-0.228186663349776	NA	0.228186663349776	-0.228186663349776	-1	-0.405936611696902	-0.00480000000000003	-0.707	NA
miesepetrig	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-0.7	-0.192720016131248	-0.00480000000000003	NA	NA
miesepetrig	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-0.7	-0.192720016131248	-0.00480000000000003	NA	NA
Mieter	NA	NA	-0.221	0.312551585219835	NA	-0.0847457627118644	NA	NA	NA	NA	0	0.0426787195155753	NA	NA	NA
Milch	NA	NA	0.2714	NA	0.517241379310345	0.525423728813559	NA	NA	NA	NA	NA	0.0394797392888566	NA	NA	0.349831271091114
mild	NA	NA	0.178	NA	NA	0.389830508474576	NA	NA	0.176239912925334	0.176239912925334	0.7	0.0764628275242933	0.3303	NA	NA
Milde	NA	NA	0.2136	NA	NA	NA	NA	0.36256837139621	NA	0.176239912925334	1	0.356349962314362	0.004	NA	NA
Mildtätigkeit	NA	NA	0.1512	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.494348711003739	NA	NA	NA
militant	NA	-0.587758478081059	-0.5282	NA	NA	-0.661016949152542	NA	NA	-0.228186663349776	NA	-1	-0.340868743305574	NA	NA	NA
Million	NA	NA	-0.0259999999999999	0.24578197690021	NA	0.525423728813559	NA	NA	NA	NA	0	0.0136491020146423	NA	NA	NA
Millionär	0.0296296296296297	0.363440860215054	0.2248	NA	0.406896551724138	NA	NA	NA	NA	NA	NA	0.0494465528855987	NA	NA	NA
minderbegabt	NA	NA	-0.2978	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	NA	-0.7	-0.290532292999772	NA	NA	NA
Minderheit	0.135802469135802	-0.156658395368073	-0.2658	NA	NA	NA	NA	NA	NA	NA	0	0.0228467610030323	NA	NA	NA
Minderung	NA	NA	-0.2568	NA	NA	NA	-0.228186663349776	NA	0.228186663349776	-0.228186663349776	-0.7	-0.156223408811722	-0.00480000000000003	NA	NA
minderwertig	NA	-0.597022332506203	-0.4838	NA	-0.620689655172414	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.700535050361014	-0.613	-0.746	NA
Mindestsicherung	NA	NA	-0.1204	0.159544969202835	NA	NA	NA	NA	0.176239912925334	NA	0.5	0.266221903576721	NA	NA	NA
minimal	NA	NA	0.00280000000000014	NA	NA	-0.0847457627118644	NA	NA	-0.228186663349776	NA	-0.5	-0.145146147597278	NA	0	NA
Minister	-0.0246913580246912	-0.234739454094293	-0.147	0.43373879285206	NA	-0.0169491525423729	NA	NA	NA	0	NA	0.0342858270496171	NA	NA	NA
Minus	NA	NA	-0.2562	0.372775172907103	NA	-0.322033898305085	NA	NA	NA	-0.228186663349776	NA	-0.475819509640998	NA	NA	NA
Minute	NA	NA	-0.0752	0.307656291622177	NA	0.0269192423728812	NA	NA	NA	NA	NA	0.0362842158183678	NA	NA	-0.0326209223847018
minutiös	NA	NA	-0.141	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.419535732516478	NA	NA	NA
miserabel	NA	NA	-0.6444	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.455552139759638	-0.2004	-0.821	NA
miserabel	NA	NA	-0.6444	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.455552139759638	-0.2004	-0.821	NA
miserabel	NA	NA	-0.6444	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.455552139759638	-0.2004	-0.821	NA
miserabel	NA	NA	-0.6444	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.455552139759638	-0.2004	-0.821	NA
miserabel	NA	NA	-0.6444	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.455552139759638	-0.2004	-0.821	NA
miserabel	NA	NA	-0.6444	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.455552139759638	-0.2004	-0.821	NA
Misere	NA	NA	-0.599	0.257223291130224	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.736467768483703	NA	NA	NA
Misere	NA	NA	-0.599	0.257223291130224	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.736467768483703	NA	NA	NA
missachten	NA	NA	-0.4292	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.288461874714639	-0.00480000000000003	NA	NA
